Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
AT1G01010	NAC001	1	+	3631	5899	333.730164	18.434525	29.553286
AT1G01020	ARV1	1	-	5928	8737	80.617249	5.347582	8.572970
AT1G01030	NGA3	1	-	11649	13714	0.000000	0.000000	0.000000
AT1G01040	DCL1	1	+	23146	31227	166.480240	9.502564	15.234024
AT1G01046	MIR838A	1	+	28500	28706	93.103409	5.142828	8.244720
AT1G01050	PPA1	1	-	31170	33153	1064.074463	58.777145	94.228508
AT1G01060	LHY	1	-	33379	37871	819.225647	54.620674	87.565071
AT1G01070	AT1G01070	1	-	38752	40944	510.268311	30.149796	48.334606
AT1G01073	AT1G01073	1	+	44677	44787	0.000000	0.000000	0.000000
AT1G01080	AT1G01080	1	-	45296	47019	91.840309	5.084596	8.151363
AT1G01090	PDH-E1 ALPHA	1	-	47485	49286	1222.883545	67.549416	108.291756
AT1G01100	RPP1A	1	-	50075	51199	4109.848633	247.718933	397.130310
AT1G01110	IQD18	1	+	52239	54692	71.869789	4.137822	6.633543
AT1G01115	AT1G01115	1	+	56624	56740	0.000000	0.000000	0.000000
AT1G01120	KCS1	1	-	57269	59167	334.872559	18.497627	29.654448
AT1G01130	AT1G01130	1	-	61905	63811	50.066666	2.765573	4.433625
AT1G01140	CIPK9	1	-	64166	67625	154.025772	8.588506	13.768653
AT1G01150	AT1G01150	1	-	70115	72138	4.193548	0.231642	0.371357
AT1G01160	GIF2	1	+	72339	74096	348.533722	21.099346	33.825390
AT1G01170	AT1G01170	1	-	73931	74737	466.805603	25.903482	41.527134
AT1G01180	AT1G01180	1	+	75583	76758	312.113922	17.240490	27.639071
AT1G01183	MIR165A	1	-	78932	79032	1.990099	0.109929	0.176232
AT1G01190	CYP78A8	1	-	83045	84864	122.512436	6.767319	10.849019
AT1G01200	RABA3	1	-	86515	88213	34.527496	1.907223	3.057563
AT1G01210	AT1G01210	1	+	88898	89745	268.253235	14.817722	23.755013
AT1G01220	FKGP	1	+	91376	95651	102.888733	5.683349	9.111254
AT1G01225	AT1G01225	1	+	95987	97407	74.400002	4.109693	6.588449
AT1G01230	AT1G01230	1	+	97456	99240	781.421875	43.164036	69.198372
AT1G01240	AT1G01240	1	+	99894	101834	338.634918	25.225409	40.440079
AT1G01250	ERF023	1	-	104491	105330	0.000000	0.000000	0.000000
AT1G01260	BHLH13	1	+	108946	111609	110.760696	6.703000	10.745907
AT1G01270	AT1G01270	1	-	111890	111961	0.000000	0.000000	0.000000
AT1G01280	CYP703A2	1	+	112263	113947	0.000000	0.000000	0.000000
AT1G01290	CNX3	1	+	114286	116108	140.890793	9.259892	14.844986
AT1G01300	AT1G01300	1	+	116943	118764	376.810852	20.814207	33.368271
AT1G01305	AT1G01305	1	+	119397	119997	6.026622	0.332897	0.533684
AT1G01310	AT1G01310	1	+	120154	121130	0.000000	0.000000	0.000000
AT1G01320	AT1G01320	1	-	121067	130577	71.330734	3.977793	6.376993
AT1G01340	CNGC10	1	-	132328	135831	159.380173	9.309039	14.923774
AT1G01350	AT1G01350	1	+	136124	138162	216.394012	11.953132	19.162649
AT1G01355	AT1G01355	1	+	138513	139568	8.672489	0.479049	0.767987
AT1G01360	PYL9	1	+	141971	143183	347.924011	19.218561	30.810211
AT1G01370	HTR12	1	+	143564	145684	80.715546	4.963923	7.957908
AT1G01380	ETC1	1	+	147153	147942	72.728928	4.017387	6.440469
AT1G01390	UGT72B2	1	-	148120	149806	0.000000	0.000000	0.000000
AT1G01400	AT1G01400	1	-	150689	152210	0.000000	0.000000	0.000000
AT1G01410	APUM22	1	+	153113	154198	0.000000	0.000000	0.000000
AT1G01420	UGT72B3	1	-	154492	156011	13.300170	0.734672	1.177789
AT1G01430	TBL25	1	-	156801	158655	318.969543	17.619181	28.246166
AT1G01440	AT1G01440	1	-	159856	162572	178.640701	9.867722	15.819426
AT1G01448	AT1G01448	1	+	163419	166239	26.176945	4.519720	7.245783
AT1G01450	AT1G01450	1	-	164105	165517	0.000000	0.000000	0.000000
AT1G01453	AT1G01453	1	-	166589	167842	20.374765	1.263372	2.025373
AT1G01460	PIP5K10	1	+	168723	171165	2.777548	0.153426	0.245964
AT1G01470	LEA14	1	-	172146	172948	613.526062	33.889839	54.330452
AT1G01471	AT1G01471	1	+	173251	173466	0.000000	0.000000	0.000000
AT1G01480	ACS2	1	+	175782	178400	36.307549	2.074490	3.325716
AT1G01490	AT1G01490	1	-	180059	182358	701.026001	41.406136	66.380196
AT1G01500	AT1G01500	1	+	185133	186923	98.641342	5.448732	8.735128
AT1G01510	AN	1	+	187211	190056	455.699738	25.171856	40.354233
AT1G01520	RVE3	1	+	190596	192139	0.000000	0.000000	0.000000
AT1G01530	AGL28	1	-	192640	193670	0.000000	0.000000	0.000000
AT1G01540	AT1G01540	1	+	195780	198684	291.101562	16.663748	26.714466
AT1G01550	BPS1	1	+	199639	201775	1971.445435	116.364449	186.549530
AT1G01560	MPK11	1	+	202136	204335	2.647467	0.189591	0.303943
AT1G01570	AT1G01570	1	+	205176	207435	28.113430	1.552924	2.489569
AT1G01580	FRO2	1	+	209395	213041	40.156910	2.218180	3.556072
AT1G01590	FRO1	1	+	214229	217304	0.000000	0.000000	0.000000
AT1G01600	CYP86A4	1	+	218994	221286	27.883509	1.540224	2.469208
AT1G01610	GPAT4	1	-	221691	224340	532.074158	29.390614	47.117523
AT1G01620	PIP1-3	1	-	225665	227302	15965.669922	881.908691	1413.830811
AT1G01630	AT1G01630	1	+	229013	230917	469.699097	25.945150	41.593937
AT1G01640	AT1G01640	1	-	230994	232508	533.430603	31.904949	51.148380
AT1G01650	SPPL4	1	-	232841	237817	423.903351	24.040812	38.540997
AT1G01660	PUB55	1	-	240057	242608	61.762157	3.411607	5.469313
AT1G01670	PUB56	1	-	242843	245988	84.641388	4.675406	7.495369
AT1G01680	PUB54	1	-	246411	248367	0.000000	0.000000	0.000000
AT1G01690	ATPRD3	1	+	249141	252462	65.389145	3.611953	5.790498
AT1G01695	AT1G01695	1	+	252947	254495	0.000000	0.000000	0.000000
AT1G01700	ROPGEF2	1	-	259495	261474	6.670782	0.368479	0.590727
AT1G01710	AT1G01710	1	+	262828	267771	212.127029	11.717433	18.784788
AT1G01720	NAC002	1	+	268330	269819	781.406677	43.163197	69.197021
AT1G01725	AT1G01725	1	-	269792	270775	212.834503	11.756513	18.847437
AT1G01730	AT1G01730	1	+	270956	272061	525.971436	29.053511	46.577099
AT1G01740	AT1G01740	1	-	272111	274569	33.780212	1.870268	2.998318
AT1G01750	ADF10	1	+	275366	276310	424.338196	23.439514	37.577030
AT1G01760	AT1G01760	1	-	276266	278448	77.672966	4.290484	6.878285
AT1G01770	AT1G01770	1	+	278615	282891	221.666168	12.244354	19.629522
AT1G01780	PLIM2B	1	+	282761	284245	478.605011	26.437094	42.382595
AT1G01790	KEA1	1	+	284610	291094	93.833923	5.183180	8.309409
AT1G01800	AT1G01800	1	+	293342	295040	1199.487671	66.499336	106.608322
AT1G01810	AT1G01810	1	+	295221	295859	15.869328	0.876587	1.405299
AT1G01820	PEX11C	1	-	296001	298120	746.509094	41.235531	66.106689
AT1G01830	AT1G01830	1	-	298535	302315	109.371544	6.290984	10.085382
AT1G01840	AT1G01840	1	+	303537	304358	0.000000	0.000000	0.000000
AT1G01860	PFC1	1	-	304133	306287	83.450371	4.609616	7.389900
AT1G01870	AT1G01870	1	+	306384	306456	0.000000	0.000000	0.000000
AT1G01880	GEN1	1	-	306480	309109	33.723572	1.862816	2.986372
AT1G01890	AT1G01890	1	-	309275	309347	0.000000	0.000000	0.000000
AT1G01900	SBTI1.1	1	+	310316	313130	24.119713	1.332320	2.135907
AT1G01910	AT1G01910	1	-	313101	315902	529.091431	32.182194	51.592842
AT1G01920	AT1G01920	1	+	316128	319650	129.724579	7.484441	11.998673
AT1G01930	AT1G01930	1	-	319836	322860	148.859924	8.222697	13.182205
AT1G01940	CYP18-1	1	+	323027	324917	391.462006	21.623505	34.665695
AT1G01950	ARK2	1	+	325379	330619	128.220764	7.231618	11.593360
AT1G01960	BIG3	1	-	330588	337582	348.195007	19.233530	30.834211
AT1G01970	AT1G01970	1	+	338291	340077	61.286537	3.385334	5.427194
AT1G01980	AT1G01980	1	-	340172	341999	0.000000	0.000000	0.000000
AT1G01990	AT1G01990	1	-	343166	344341	233.539963	12.900237	20.681000
AT1G02000	GAE2	1	+	345812	347592	116.032288	6.409370	10.275173
AT1G02010	SEC1A	1	+	347891	352480	69.178101	3.821247	6.126028
AT1G02020	AT1G02020	1	-	352637	354969	34.041576	1.941433	3.112406
AT1G02030	ZAT1	1	-	355321	357258	3.864551	0.213469	0.342223
AT1G02040	AT1G02040	1	-	358104	359078	0.262564	0.014503	0.023251
AT1G02050	PKSA	1	-	359117	360518	88.762573	4.903050	7.860319
AT1G02060	AT1G02060	1	-	360918	363094	67.977730	3.754941	6.019729
AT1G02065	SPL8	1	+	365209	367340	0.000000	0.000000	0.000000
AT1G02070	AT1G02070	1	-	370257	370967	0.000000	0.000000	0.000000
AT1G02074	AT1G02074	1	+	372064	372210	0.000000	0.000000	0.000000
AT1G02080	AT1G02080	1	+	373335	386847	280.092773	15.627109	25.052582
AT1G02090	CSN7	1	-	387277	389647	306.666718	25.035044	40.134899
AT1G02100	AT1G02100	1	+	389812	392816	621.798767	35.583511	57.045666
AT1G02110	AT1G02110	1	+	392831	395528	219.422424	12.120415	19.430828
AT1G02120	VAD1	1	+	395761	399897	725.584839	40.079720	64.253754
AT1G02130	RABD2A	1	-	400035	401882	613.050049	33.863541	54.288300
AT1G02136	AT1G02136	1	-	402693	402961	0.000000	0.000000	0.000000
AT1G02140	MEE63	1	-	403190	404456	1801.301636	99.499962	159.513245
AT1G02145	ALG12	1	+	404600	408619	199.495346	11.477245	18.399733
AT1G02150	AT1G02150	1	+	408622	410611	241.179779	13.322243	21.357538
AT1G02160	AT1G02160	1	+	410748	411597	264.800720	16.539083	26.514610
AT1G02170	AMC1	1	+	411779	413554	454.994293	25.132891	40.291763
AT1G02180	AT1G02180	1	-	413522	414645	31.757061	1.754191	2.812228
AT1G02190	AT1G02190	1	+	415079	418010	0.000000	0.000000	0.000000
AT1G02205	CER1	1	+	418748	422438	23.472559	1.400161	2.244667
AT1G02210	AT1G02210	1	-	427548	427811	0.000000	0.000000	0.000000
AT1G02220	NAC003	1	-	428814	430647	124.895050	6.898930	11.060010
AT1G02228	AT1G02228	1	-	433031	433819	0.015209	0.000840	0.001347
AT1G02230	NAC004	1	-	435174	436776	34.196735	1.888953	3.028272
AT1G02250	NAC005	1	-	437951	439559	0.000000	0.000000	0.000000
AT1G02260	AT1G02260	1	-	440441	442877	23.450747	1.295368	2.076668
AT1G02270	AT1G02270	1	-	443149	446235	135.054413	7.460110	11.959667
AT1G02280	TOC33	1	-	448463	450426	485.408386	26.883492	43.098236
AT1G02290	AT1G02290	1	-	450527	452737	89.885544	4.965081	7.959763
AT1G02300	AT1G02300	1	+	453288	455463	202.042984	11.160413	17.891802
AT1G02305	AT1G02305	1	+	455688	458164	1606.975342	88.765800	142.304794
AT1G02310	MAN1	1	-	458133	460696	49.355827	2.726308	4.370677
AT1G02320	AT1G02320	1	+	461828	461974	13.183674	0.728237	1.167473
AT1G02330	AT1G02330	1	-	462075	463612	452.906433	25.017559	40.106873
AT1G02335	GL22	1	-	463855	464924	305.705536	16.886505	27.071579
AT1G02340	HFR1	1	-	465718	467844	129.830338	7.171544	11.497051
AT1G02350	AT1G02350	1	+	469818	470693	24.011820	1.326360	2.126353
AT1G02360	AT1G02360	1	-	471990	473160	665.703125	36.771988	58.950958
AT1G02370	AT1G02370	1	+	474500	476511	65.518768	3.619113	5.801977
AT1G02380	AT1G02380	1	+	477000	478971	37.703419	2.082654	3.338805
AT1G02390	GPAT2	1	+	480852	483292	10.142099	0.560227	0.898128
AT1G02391	AT1G02391	1	-	483764	483919	0.000000	0.000000	0.000000
AT1G02400	GA2OX6	1	+	486801	489577	161.294250	8.909542	14.283321
AT1G02405	AT1G02405	1	-	489979	490505	0.000000	0.000000	0.000000
AT1G02410	COX11	1	+	490925	492926	261.984283	14.471439	23.199869
AT1G02420	AT1G02420	1	+	493683	495158	36.729649	2.028865	3.252573
AT1G02430	ATARFD1B	1	-	495050	496062	145.517242	8.038054	12.886197
AT1G02440	ATARFD1A	1	-	496586	497479	12.455498	0.688014	1.102990
AT1G02450	NIMIN-1	1	-	497976	498516	0.000000	0.000000	0.000000
AT1G02460	AT1G02460	1	-	504673	507204	28.054852	1.549689	2.484381
AT1G02470	AT1G02470	1	-	511765	513624	13.737328	0.761452	1.220720
AT1G02475	AT1G02475	1	-	513843	515404	79.250809	4.377641	7.018010
AT1G02480	AT1G02480	1	+	515494	515566	0.000000	0.000000	0.000000
AT1G02490	AT1G02490	1	+	516618	516734	0.000000	0.000000	0.000000
AT1G02500	SAM1	1	+	518251	520437	7548.746094	417.793823	669.785583
AT1G02510	TPK4	1	-	520498	521668	0.000000	0.000000	0.000000
AT1G02520	ABCB11	1	+	523651	528745	280.876007	15.514976	24.872814
AT1G02530	ABCB12	1	+	529795	534677	2.917396	0.161151	0.258348
AT1G02540	AT1G02540	1	-	534827	535699	0.000000	0.000000	0.000000
AT1G02550	AT1G02550	1	+	536483	537211	0.000000	0.000000	0.000000
AT1G02560	CLPP5	1	+	537860	540109	512.637573	28.316978	45.396328
AT1G02570	AT1G02570	1	+	541335	542240	36.511036	2.016790	3.233214
AT1G02575	AT1G02575	1	+	543110	544007	42.708241	2.359110	3.782004
AT1G02580	MEA	1	+	544783	549202	4.188564	0.231367	0.370916
AT1G02590	AT1G02590	1	-	552138	552761	0.000000	0.000000	0.000000
AT1G02600	AT1G02600	1	+	552640	552711	0.000000	0.000000	0.000000
AT1G02610	AT1G02610	1	-	553050	555994	242.595520	13.400446	21.482908
AT1G02620	AT1G02620	1	+	557092	557986	24.858807	1.373146	2.201357
AT1G02630	ETN8	1	-	560610	562424	0.000000	0.000000	0.000000
AT1G02640	BXL2	1	+	564205	567769	1435.671875	79.303375	127.135109
AT1G02650	AT1G02650	1	+	568704	570418	0.000000	0.000000	0.000000
AT1G02660	AT1G02660	1	-	571955	574981	64.765587	3.577509	5.735280
AT1G02670	AT1G02670	1	+	576046	580299	14.911156	0.823660	1.320449
AT1G02680	TAF13	1	+	580625	582310	213.982376	11.819919	18.949089
AT1G02681	AT1G02681	1	+	582413	582922	0.000000	0.000000	0.000000
AT1G02690	IMPA6	1	+	584260	587219	245.699997	13.592951	21.791521
AT1G02700	AT1G02700	1	+	588329	589480	4.876699	0.269378	0.431853
AT1G02710	AT1G02710	1	-	589706	589996	1.154639	0.063780	0.102248
AT1G02720	GATL5	1	+	591826	594236	88.543327	5.720145	9.170244
AT1G02730	CSLD5	1	-	594573	598657	212.120209	11.717056	18.784184
AT1G02740	MRG2	1	-	599416	602038	128.263596	7.085001	11.358310
AT1G02750	DI19-2	1	+	602497	604292	339.410004	18.748266	30.056261
AT1G02760	AT1G02760	1	+	604402	604474	0.000000	0.000000	0.000000
AT1G02770	AT1G02770	1	-	604873	606693	0.000000	0.000000	0.000000
AT1G02780	RPL19A	1	-	607808	609465	11881.286133	656.296265	1052.140503
AT1G02790	PGA3	1	-	610391	612324	0.000000	0.000000	0.000000
AT1G02800	CEL2	1	-	613216	616191	0.000000	0.000000	0.000000
AT1G02810	PME7	1	+	618265	620480	138.532654	7.652241	12.267680
AT1G02813	AT1G02813	1	+	620678	621289	4.500000	0.248570	0.398495
AT1G02816	AT1G02816	1	+	621461	622469	448.659943	24.782993	39.730824
AT1G02820	AT1G02820	1	-	623765	624475	0.000000	0.000000	0.000000
AT1G02830	RPL22A	1	-	625145	625608	0.000000	0.000000	0.000000
AT1G02840	SR34	1	+	626741	629819	1304.377930	83.207680	133.394287
AT1G02850	BGLU11	1	+	630505	633259	292.516113	16.879532	27.060400
AT1G02860	BAH1	1	+	635144	637262	704.674194	38.925583	62.403503
AT1G02870	AT1G02870	1	-	637214	638677	330.726471	18.268606	29.287294
AT1G02880	TPK1	1	-	642752	644903	197.683731	14.825028	23.766726
AT1G02890	AT1G02890	1	-	645092	651907	433.047729	23.920610	38.348297
AT1G02900	RALF1	1	-	653765	654343	3288.336670	181.640533	291.196777
AT1G02910	LPA1	1	-	655577	658148	160.939545	8.889948	14.251910
AT1G02920	GSTF7	1	-	658657	659771	682.344055	37.691193	60.424591
AT1G02930	GSTF6	1	-	661177	662456	602.990479	34.228683	54.873676
AT1G02940	GSTF5	1	-	663079	664128	0.000000	0.000000	0.000000
AT1G02950	GSTF4	1	-	665152	666452	166.973114	9.498182	15.226999
AT1G02952	AT1G02952	1	+	665354	666367	0.000000	0.000000	0.000000
AT1G02960	AT1G02960	1	-	666872	669837	143.303513	8.287866	13.286680
AT1G02965	AT1G02965	1	-	671661	672814	0.000000	0.000000	0.000000
AT1G02970	WEE1	1	+	673306	676378	41.104527	2.270524	3.639988
AT1G02980	CUL2	1	+	677869	681310	4.093253	0.226102	0.362476
AT1G02990	AT1G02990	1	-	681396	687315	97.746262	5.463592	8.758950
AT1G03000	PEX6	1	-	687890	692560	127.377426	7.036050	11.279836
AT1G03010	AT1G03010	1	+	693480	696382	57.684254	3.186352	5.108196
AT1G03020	GRXS1	1	-	698207	698515	0.000000	0.000000	0.000000
AT1G03022	AT1G03022	1	+	699121	699246	0.000000	0.000000	0.000000
AT1G03030	AT1G03030	1	+	701478	703864	170.580734	9.422507	15.105680
AT1G03040	BHLH7	1	-	703906	706631	374.370544	20.700613	33.186161
AT1G03050	AT1G03050	1	+	707726	710041	0.000000	0.000000	0.000000
AT1G03055	D27	1	-	710018	711803	0.000000	0.000000	0.000000
AT1G03060	SPI	1	-	712473	726891	141.066208	7.792189	12.492038
AT1G03070	AT1G03070	1	+	729901	731557	21.103130	1.201082	1.925513
AT1G03080	NET1D	1	-	731611	738056	429.616211	23.731060	38.044418
AT1G03090	MCCA	1	+	739679	744184	1118.941528	61.807880	99.087234
AT1G03100	AT1G03100	1	-	743885	746479	13.035439	0.720049	1.154346
AT1G03103	AT1G03103	1	+	747197	748057	0.000000	0.000000	0.000000
AT1G03106	AT1G03106	1	-	748102	749034	13.739550	0.758943	1.216698
AT1G03110	TRM82	1	+	749246	751963	147.210999	8.131614	13.036185
AT1G03120	ATRAB28	1	+	752271	753140	34.519127	1.906761	3.056822
AT1G03130	PSAD2	1	-	753307	754198	107.049324	5.913170	9.479692
AT1G03140	AT1G03140	1	-	754371	756303	873.210815	48.234257	77.326683
AT1G03150	AT1G03150	1	+	756414	758612	451.218384	24.924316	39.957386
AT1G03160	FZL	1	+	761282	766158	69.285614	3.920272	6.284780
AT1G03170	FAF2	1	+	769632	770684	0.000000	0.000000	0.000000
AT1G03180	AT1G03180	1	+	773411	775344	57.453636	3.952955	6.337174
AT1G03190	UVH6	1	+	775527	780062	42.040138	2.494215	3.998598
AT1G03200	AT1G03200	1	+	780602	781285	75.654549	4.178992	6.699546
