Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
AT1G01010	NAC001	1	+	3631	5899	318.728668	20.174664	32.096344
AT1G01020	ARV1	1	-	5928	8737	79.093636	5.582371	8.881124
AT1G01030	NGA3	1	-	11649	13714	0.155393	0.009836	0.015648
AT1G01040	DCL1	1	+	23146	31227	130.415817	8.258931	13.139325
AT1G01046	MIR838A	1	+	28500	28706	36.333332	2.299802	3.658808
AT1G01050	PPA1	1	-	31170	33153	976.603088	61.816341	98.345047
AT1G01060	LHY	1	-	33379	37871	678.295898	52.133968	82.941147
AT1G01070	AT1G01070	1	-	38752	40944	478.863953	31.898182	50.747562
AT1G01073	AT1G01073	1	+	44677	44787	0.000000	0.000000	0.000000
AT1G01080	AT1G01080	1	-	45296	47019	76.960663	4.882482	7.767655
AT1G01090	PDH-E1 ALPHA	1	-	47485	49286	1028.766602	65.118149	103.597977
AT1G01100	RPP1A	1	-	50075	51199	3855.538574	264.088776	420.144958
AT1G01110	IQD18	1	+	52239	54692	46.922203	3.100438	4.932559
AT1G01115	AT1G01115	1	+	56624	56740	0.000000	0.000000	0.000000
AT1G01120	KCS1	1	-	57269	59167	198.306976	12.552296	19.969740
AT1G01130	AT1G01130	1	-	61905	63811	37.365334	2.365125	3.762732
AT1G01140	CIPK9	1	-	64166	67625	102.848274	6.579397	10.467315
AT1G01150	AT1G01150	1	-	70115	72138	5.013582	0.317346	0.504873
AT1G01160	GIF2	1	+	72339	74096	362.690277	25.150497	40.012512
AT1G01170	AT1G01170	1	-	73931	74737	390.169312	24.740082	39.359573
AT1G01180	AT1G01180	1	+	75583	76758	224.239365	14.193747	22.581161
AT1G01183	MIR165A	1	-	78932	79032	11.861386	0.750794	1.194455
AT1G01190	CYP78A8	1	-	83045	84864	158.859344	10.055367	15.997318
AT1G01200	RABA3	1	-	86515	88213	44.422592	2.811830	4.473406
AT1G01210	AT1G01210	1	+	88898	89745	210.745132	13.339598	21.222277
AT1G01220	FKGP	1	+	91376	95651	84.142410	5.325987	8.473237
AT1G01225	AT1G01225	1	+	95987	97407	63.344391	4.009529	6.378853
AT1G01230	AT1G01230	1	+	97456	99240	600.715149	38.023647	60.492702
AT1G01240	AT1G01240	1	+	99894	101834	348.533630	30.371733	48.319096
AT1G01250	ERF023	1	-	104491	105330	0.000000	0.000000	0.000000
AT1G01260	BHLH13	1	+	108946	111609	91.680550	6.491683	10.327770
AT1G01270	AT1G01270	1	-	111890	111961	0.000000	0.000000	0.000000
AT1G01280	CYP703A2	1	+	112263	113947	0.000000	0.000000	0.000000
AT1G01290	CNX3	1	+	114286	116108	102.243690	7.591974	12.078249
AT1G01300	AT1G01300	1	+	116943	118764	299.148315	18.935280	30.124578
AT1G01305	AT1G01305	1	+	119397	119997	0.000000	0.000000	0.000000
AT1G01310	AT1G01310	1	+	120154	121130	0.000000	0.000000	0.000000
AT1G01320	AT1G01320	1	-	121067	130577	61.972416	3.958978	6.298430
AT1G01340	CNGC10	1	-	132328	135831	198.579590	13.291823	21.146271
AT1G01350	AT1G01350	1	+	136124	138162	240.889023	15.247624	24.257801
AT1G01355	AT1G01355	1	+	138513	139568	13.561863	0.858429	1.365695
AT1G01360	PYL9	1	+	141971	143183	348.476990	22.057653	35.092033
AT1G01370	HTR12	1	+	143564	145684	125.763611	8.759754	13.936098
AT1G01380	ETC1	1	+	147153	147942	17.573944	1.112383	1.769716
AT1G01390	UGT72B2	1	-	148120	149806	0.000000	0.000000	0.000000
AT1G01400	AT1G01400	1	-	150689	152210	0.000000	0.000000	0.000000
AT1G01410	APUM22	1	+	153113	154198	0.000000	0.000000	0.000000
AT1G01420	UGT72B3	1	-	154492	156011	11.725000	0.742161	1.180721
AT1G01430	TBL25	1	-	156801	158655	206.158340	13.049267	20.760382
AT1G01440	AT1G01440	1	-	159856	162572	135.689774	8.588797	13.664116
AT1G01448	AT1G01448	1	+	163419	166239	61.114269	5.425734	8.631927
AT1G01450	AT1G01450	1	-	164105	165517	0.000000	0.000000	0.000000
AT1G01453	AT1G01453	1	-	166589	167842	10.027114	0.707278	1.125225
AT1G01460	PIP5K10	1	+	168723	171165	0.000000	0.000000	0.000000
AT1G01470	LEA14	1	-	172146	172948	646.664368	40.932106	65.119843
AT1G01471	AT1G01471	1	+	173251	173466	0.000000	0.000000	0.000000
AT1G01480	ACS2	1	+	175782	178400	24.400797	1.767946	2.812666
AT1G01490	AT1G01490	1	-	180059	182358	572.223511	38.998604	62.043785
AT1G01500	AT1G01500	1	+	185133	186923	65.492813	4.145518	6.595201
AT1G01510	AN	1	+	187211	190056	402.600922	25.483551	40.542374
AT1G01520	RVE3	1	+	190596	192139	0.000000	0.000000	0.000000
AT1G01530	AGL28	1	-	192640	193670	0.000000	0.000000	0.000000
AT1G01540	AT1G01540	1	+	195780	198684	320.184021	21.035400	33.465710
AT1G01550	BPS1	1	+	199639	201775	1896.413086	128.269669	204.067215
AT1G01560	MPK11	1	+	202136	204335	5.541521	0.350763	0.558038
AT1G01570	AT1G01570	1	+	205176	207435	46.912319	2.969423	4.724124
AT1G01580	FRO2	1	+	209395	213041	176.057907	11.143991	17.729233
AT1G01590	FRO1	1	+	214229	217304	0.000000	0.000000	0.000000
AT1G01600	CYP86A4	1	+	218994	221286	20.800739	1.316631	2.094658
AT1G01610	GPAT4	1	-	221691	224340	462.340149	29.264883	46.558186
AT1G01620	PIP1-3	1	-	225665	227302	13889.573242	879.205200	1398.748047
AT1G01630	AT1G01630	1	+	229013	230917	385.559448	24.404873	38.826279
AT1G01640	AT1G01640	1	-	230994	232508	461.334045	31.636660	50.331501
AT1G01650	SPPL4	1	-	232841	237817	409.240509	26.872187	42.751583
AT1G01660	PUB55	1	-	240057	242608	65.103691	4.120888	6.556016
AT1G01670	PUB56	1	-	242843	245988	100.763756	6.378074	10.147025
AT1G01680	PUB54	1	-	246411	248367	7.976158	0.504869	0.803208
AT1G01690	ATPRD3	1	+	249141	252462	71.139481	4.502937	7.163827
AT1G01695	AT1G01695	1	+	252947	254495	0.000000	0.000000	0.000000
AT1G01700	ROPGEF2	1	-	259495	261474	5.189848	0.328503	0.522624
AT1G01710	AT1G01710	1	+	262828	267771	157.942230	9.997317	15.904963
AT1G01720	NAC002	1	+	268330	269819	781.003540	49.435413	78.647949
AT1G01725	AT1G01725	1	-	269792	270775	177.759140	11.251674	17.900549
AT1G01730	AT1G01730	1	+	270956	272061	526.565369	33.330166	53.025738
AT1G01740	AT1G01740	1	-	272111	274569	47.764809	3.063564	4.873896
AT1G01750	ADF10	1	+	275366	276310	452.852966	28.664370	45.602814
AT1G01760	AT1G01760	1	-	276266	278448	64.698524	4.095242	6.515215
AT1G01770	AT1G01770	1	+	278615	282891	215.792892	13.659107	21.730593
AT1G01780	PLIM2B	1	+	282761	284245	379.886047	24.045761	38.254959
AT1G01790	KEA1	1	+	284610	291094	79.666489	5.042674	8.022507
AT1G01800	AT1G01800	1	+	293342	295040	1201.252563	76.314056	121.409805
AT1G01810	AT1G01810	1	+	295221	295859	7.092332	0.448925	0.714206
AT1G01820	PEX11C	1	-	296001	298120	752.949219	47.659653	75.822853
