Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
rpl24	rpl24	NC_007112.7	-	6642	11878	1618.298462	1687.569336	2510.520996
cep97	cep97	NC_007112.7	+	11922	16373	2.776400	3.010645	4.478801
nfkbiz	nfkbiz	NC_007112.7	+	18648	23838	27.862402	39.319603	58.493999
eed	eed	NC_007112.7	+	27688	34330	8.124760	8.472538	12.604214
hikeshi	hikeshi	NC_007112.7	+	36734	39191	14.010405	14.610118	21.734814
tmem39a	tmem39a	NC_007112.7	-	39325	44525	9.355330	9.755784	14.513239
ildr1a	ildr1a	NC_007112.7	-	44839	49831	10.557771	11.009694	16.378626
LOC100332762	LOC100332762	NC_007112.7	-	50828	65003	0.871907	0.909229	1.352619
si:zfos-1011f11.1	si:zfos-1011f11.1	NC_007112.7	-	65705	71667	0.000000	0.000000	0.000000
zgc:163025	zgc:163025	NC_007112.7	+	109798	119138	11.359539	11.845782	17.622437
f7	f7	NC_007112.7	+	119960	125246	26.228855	27.351576	40.689709
f7i	f7i	NC_007112.7	+	127258	134079	26.488194	27.622015	41.092030
f10	f10	NC_007112.7	+	136020	142173	61.464565	64.095543	95.352051
prozb	prozb	NC_007112.7	+	144291	152006	18.168421	18.946115	28.185282
pcid2	pcid2	NC_007112.7	-	152007	157567	7.095267	7.412473	11.027201
cul4a	cul4a	NC_007112.7	+	157793	168647	15.138060	15.786041	23.484182
zgc:64072	zgc:64072	NC_007112.7	+	171765	183800	12.356468	12.885385	19.169004
grtp1a	grtp1a	NC_007112.7	-	184908	191971	4.784360	5.061112	7.529189
adprhl1	adprhl1	NC_007112.7	-	197236	206299	0.000000	0.000000	0.000000
dcun1d2b	dcun1d2b	NC_007112.7	-	208177	214921	15.492438	16.155588	24.033941
tmco3	tmco3	NC_007112.7	+	214860	226001	5.888975	6.141052	9.135765
tfdp1b	tfdp1b	NC_007112.7	+	227222	241708	4.972334	5.323241	7.919146
cenpe	cenpe	NC_007112.7	+	259991	296057	1.288130	1.346588	2.003259
gas6	gas6	NC_007112.7	-	312784	338268	8.527236	8.892243	13.228589
pros1	pros1	NC_007112.7	-	343292	354114	13.462379	14.038634	20.884642
rasa3	rasa3	NC_007112.7	-	357227	411366	1.779268	1.860488	2.767764
tpp2	tpp2	NC_007112.7	+	418866	443739	5.823690	6.089124	9.058516
LOC100149425	LOC100149425	NC_007112.7	-	443174	462291	0.000000	0.000000	0.000000
zgc:92518	zgc:92518	NC_007112.7	-	466780	471939	0.000000	0.000000	0.000000
ercc5	ercc5	NC_007112.7	-	474073	494309	2.888387	3.012024	4.480852
blzf1	blzf1	NC_007112.7	+	494297	505620	11.023633	11.609159	17.270422
trmt10c	trmt10c	NC_007112.7	-	509021	513786	5.554622	5.792387	8.617072
txnl4b	txnl4b	NC_007112.7	+	513982	522317	2.943841	3.519331	5.235549
si:ch73-41e3.7	si:ch73-41e3.7	NC_007112.7	-	518853	524433	0.250242	0.290544	0.432229
mrpl16	mrpl16	NC_007112.7	+	524699	530940	19.791759	21.000753	31.241875
cenpq	cenpq	NC_007112.7	+	532766	549521	1.201265	1.252685	1.863563
LOC101885604	LOC101885604	NC_007112.7	-	550964	558826	0.247405	0.257995	0.383808
mrpl39	mrpl39	NC_007112.7	+	580671	591334	13.642915	14.226897	21.164715
jam2a	jam2a	NC_007112.7	+	594637	608235	3.299727	3.440971	5.118978
atp5j	atp5j	NC_007112.7	-	610327	614663	62.142963	138.618729	206.216843
appa	appa	NC_007112.7	-	617799	656793	24.527433	25.577326	38.050236
cyyr1	cyyr1	NC_007112.7	-	658405	669717	1.675888	1.747624	2.599862
adamts1	adamts1	NC_007112.7	-	672189	681503	11.506722	12.230192	18.194305
adamts5	adamts5	NC_007112.7	-	691738	714626	0.076759	0.080045	0.119079
n6amt1	n6amt1	NC_007112.7	+	961607	970952	8.062931	8.408063	12.508297
gart	gart	NC_007112.7	-	973067	1005061	5.123049	5.342340	7.947558
LOC100332351	LOC100332351	NC_007112.7	-	1006793	1014803	5.535652	5.772605	8.587644
LOC101886071	LOC101886071	NC_007112.7	-	1027556	1030612	0.197175	0.228673	0.340186
donson	donson	NC_007112.7	-	1286285	1352950	1.339806	1.397156	2.078486
runx1	runx1	NC_007112.7	-	1361974	1402588	1.123015	1.385279	2.060817
LOC100333907	LOC100333907	NC_007112.7	-	1618992	1631504	0.000000	0.000000	0.000000
atp1a1a.4	atp1a1a.4	NC_007112.7	+	1689794	1706159	347.592438	362.471069	539.231873
atp1a1a.1	atp1a1a.1	NC_007112.7	+	1712169	1731564	142.729874	148.839401	221.421661
LOC108187381	LOC108187381	NC_007112.7	-	1772028	1788265	0.000000	0.000000	0.000000
atp1a1a.2	atp1a1a.2	NC_007112.7	+	1789357	1796834	0.000000	0.000000	0.000000
atp1a1a.3	atp1a1a.3	NC_007112.7	+	1805294	1815660	2.696439	2.811860	4.183077
atp1a1a.5	atp1a1a.5	NC_007112.7	+	1838164	1850104	4.435197	4.625045	6.880471
si:ch211-132g1.3	si:ch211-132g1.3	NC_007112.7	-	1858212	1885624	7.648107	8.445735	12.564339
LOC103911757	LOC103911757	NC_007112.7	-	1887409	1894104	0.000000	0.000000	0.000000
si:ch211-132g1.6	si:ch211-132g1.6	NC_007112.7	+	1896661	1900710	0.620761	0.647333	0.963007
si:ch211-132g1.4	si:ch211-132g1.4	NC_007112.7	+	1904336	1911709	7.319767	7.651373	11.382603
si:ch211-132g1.1	si:ch211-132g1.1	NC_007112.7	+	1915939	1925963	3.176584	3.312557	4.927942
si:ch211-132g1.7	si:ch211-132g1.7	NC_007112.7	+	1941043	2000500	0.565727	0.589943	0.877631
oxgr1a.1	oxgr1a.1	NC_007112.7	-	2048050	2051599	0.000000	0.000000	0.000000
mbnl2	mbnl2	NC_007112.7	+	2101512	2217860	2.013822	8.361092	12.438418
rap2ab	rap2ab	NC_007112.7	+	2222366	2240119	1.635870	1.705893	2.537780
kpnb3	kpnb3	NC_007112.7	+	2260447	2299553	27.797762	28.993433	43.132221
farp1	farp1	NC_007112.7	+	2301930	2446117	4.734855	4.937530	7.345340
si:ch211-235f1.3	si:ch211-235f1.3	NC_007112.7	-	2331575	2358761	0.000000	0.000000	0.000000
ggact.3	ggact.3	NC_007112.7	-	2447021	2449490	11.164960	12.768667	18.995369
ggact.2	ggact.2	NC_007112.7	-	2450163	2453133	15.207721	15.858685	23.592251
ggact.1	ggact.1	NC_007112.7	-	2454140	2457526	53.995361	56.306622	83.764824
gpc6a	gpc6a	NC_007112.7	+	2712901	3036374	0.213081	0.224978	0.334689
LOC110439758	LOC110439758	NC_007112.7	+	2925455	2927347	0.000000	0.000000	0.000000
gpc5a	gpc5a	NC_007112.7	-	3100244	3295045	2.322936	2.422369	3.603649
slitrk6	slitrk6	NC_007112.7	+	4101741	4154332	0.287404	0.299706	0.445860
LOC101887188	LOC101887188	NC_007112.7	-	4117881	4125107	0.000000	0.000000	0.000000
slitrk1	slitrk1	NC_007112.7	+	4545187	4550481	0.042304	0.044115	0.065628
LOC101882161	LOC101882161	NC_007112.7	-	4783348	4785448	0.000000	0.000000	0.000000
spry2	spry2	NC_007112.7	+	5273457	5277598	13.237157	14.268992	21.227337
ndfip2	ndfip2	NC_007112.7	-	5354489	5394686	22.964245	23.947226	35.625206
tuba8l2	tuba8l2	NC_007112.7	+	5402484	5419116	224.632462	234.247803	348.479919
stk16	stk16	NC_007112.7	+	5422437	5434261	6.308815	6.578863	9.787077
mnx2b	mnx2b	NC_007112.7	-	5449777	5455502	30.353298	32.184727	47.879765
atic	atic	NC_007112.7	+	5485853	5503665	5.931563	6.185462	9.201834
fn1b	fn1b	NC_007112.7	-	5504131	5543086	243.473419	261.733063	389.368469
cpo	cpo	NC_007112.7	+	5576151	5587130	0.554217	0.577940	0.859776
nrp2a	nrp2a	NC_007112.7	-	5606460	5746056	0.316225	0.837523	1.245946
pard3ba	pard3ba	NC_007112.7	-	5795014	6085751	1.480529	4.132797	6.148176
abcb6a	abcb6a	NC_007112.7	+	6135126	6160856	4.424924	4.615211	6.865841
cnppd1	cnppd1	NC_007112.7	+	6161989	6169817	16.535151	17.242935	25.651537
prkag3a	prkag3a	NC_007112.7	+	6171517	6185520	0.773388	0.822855	1.224125
retreg2	retreg2	NC_007112.7	+	6189856	6210816	7.223106	7.532290	11.205448
mdh1b	mdh1b	NC_007112.7	-	6218628	6225363	0.000000	0.000000	0.000000
fastkd2	fastkd2	NC_007112.7	+	6221936	6243817	10.325624	12.672504	18.852314
gtf3c3	gtf3c3	NC_007112.7	+	6243906	6272146	3.205662	3.342880	4.973052
hecw2b	hecw2b	NC_007112.7	+	6276244	6365434	0.896131	0.934490	1.390198
klf7a	klf7a	NC_007112.7	-	6403562	6494384	0.294337	0.306936	0.456615
si:ch211-93g23.2	si:ch211-93g23.2	NC_007112.7	+	6640002	6646358	18.242970	27.450195	40.836418
ube2f	ube2f	NC_007112.7	+	6646507	6664123	10.057813	12.412953	18.466192
LOC108184914	LOC108184914	NC_007112.7	-	6984652	7054455	0.011482	0.011973	0.017812
lancl1	lancl1	NC_007112.7	+	7517461	7539716	10.545413	10.996808	16.359455
mylz3	mylz3	NC_007112.7	+	7546347	7554358	1.842487	1.921354	2.858312
pcnp	pcnp	NC_007112.7	+	7556963	7561231	7.934074	9.885352	14.705994
mxa	mxa	NC_007112.7	-	7562323	7570219	8.186216	8.536626	12.699553
mxb	mxb	NC_007112.7	-	7574224	7603573	2.709677	2.873923	4.275406
efnb2b	efnb2b	NC_007112.7	-	7634516	7659569	0.773134	0.806228	1.199389
arglu1b	arglu1b	NC_007112.7	-	7662091	7673376	19.512360	20.347582	30.270182
en1b	en1b	NC_007112.7	+	7679225	7683374	0.000000	0.000000	0.000000
wu:fc47e11	wu:fc47e11	NC_007112.7	-	7917882	7920638	3.072123	3.203625	4.765888
si:dkey-79f11.10	si:dkey-79f11.10	NC_007112.7	-	7924955	8012299	15.351419	126.669014	188.439789
si:dkey-79f11.9	si:dkey-79f11.9	NC_007112.7	-	7935957	7940616	4.926348	5.137220	7.642410
si:dkey-79f11.7	si:dkey-79f11.7	NC_007112.7	-	7946171	7978531	54.624260	78.216827	116.359634
si:dkey-79f11.5	si:dkey-79f11.5	NC_007112.7	-	7994106	8000558	4.230807	4.411906	6.563394
si:dkeyp-9d4.2	si:dkeyp-9d4.2	NC_007112.7	-	8016616	8020713	122.615540	127.864075	190.217621
si:dkeyp-9d4.3	si:dkeyp-9d4.3	NC_007112.7	-	8022320	8101668	0.151149	0.157619	0.234483
si:dkeyp-9d4.5	si:dkeyp-9d4.5	NC_007112.7	+	8109810	8163473	0.000000	0.000000	0.000000
LOC101882918	LOC101882918	NC_007112.7	-	8128468	8142226	1.753648	3.037344	4.518520
cacna1hb	cacna1hb	NC_007112.7	+	8304862	8404338	0.183423	0.191274	0.284550
syngr3b	syngr3b	NC_007112.7	-	8415983	8428760	2.414188	2.517527	3.745211
myo15ab	myo15ab	NC_007112.7	+	8435021	8507743	0.000000	0.000000	0.000000
alkbh5	alkbh5	NC_007112.7	+	8508753	8516591	8.405928	8.765741	13.040400
mief2	mief2	NC_007112.7	+	8521323	8530516	1.918848	2.000984	2.976774
smcr8b	smcr8b	NC_007112.7	+	8534698	8540045	0.809953	0.844623	1.256507
zgc:112980	zgc:112980	NC_007112.7	-	8539903	8553326	1.112480	1.161850	1.728432
ptcd1	ptcd1	NC_007112.7	-	8555327	8566666	1.814883	1.892569	2.815489
LOC110439701	LOC110439701	NC_007112.7	+	8573575	8575127	0.000000	0.000000	0.000000
si:ch211-160d14.9	si:ch211-160d14.9	NC_007112.7	+	8587345	8590640	0.000000	0.000000	0.000000
LOC101883376	LOC101883376	NC_007112.7	-	8615620	8618349	0.669802	0.698473	1.039086
fbxl18	fbxl18	NC_007112.7	-	8638162	8646931	0.883792	0.921623	1.371056
actb1	actb1	NC_007112.7	-	8649104	8652632	609.593018	635.686523	945.682190
fscn1b	fscn1b	NC_007112.7	+	8662542	8668674	0.000000	0.000000	0.000000
abcg2b	abcg2b	NC_007112.7	-	8674074	8691921	7.265213	7.576199	11.270770
zgc:77849	zgc:77849	NC_007112.7	+	8694196	8702684	11.845750	12.352805	18.376711
grin2ab	grin2ab	NC_007112.7	-	8763721	8918458	0.000000	0.000000	0.000000
si:ch73-191k20.1	si:ch73-191k20.1	NC_007112.7	+	8950804	8963797	0.000000	0.000000	0.000000
socs1b	socs1b	NC_007112.7	-	8961012	8966348	7.101567	7.497797	11.154135
si:ch73-191k20.4	si:ch73-191k20.4	NC_007112.7	-	8974033	8977967	2.280471	2.378086	3.537771
LOC103911865	LOC103911865	NC_007112.7	-	8978905	8980668	0.000000	0.000000	0.000000
tlr2	tlr2	NC_007112.7	+	8983491	8989759	0.138610	0.261913	0.389636
prkcba	prkcba	NC_007112.7	+	9004686	9074691	0.307138	0.374086	0.556512
si:ch211-14k19.8	si:ch211-14k19.8	NC_007112.7	-	9100447	9115045	0.132773	0.138456	0.205975
ndufab1a	ndufab1a	NC_007112.7	-	9118104	9123429	25.337349	26.421909	39.306683
palb2	palb2	NC_007112.7	-	9124996	9134082	0.487467	0.508333	0.756224
zgc:152698	zgc:152698	NC_007112.7	+	9144958	9145896	0.471778	0.491972	0.731885
plk1	plk1	NC_007112.7	+	9153187	9161695	1.796288	1.873178	2.786642
ern2	ern2	NC_007112.7	-	9169271	9195936	1.300549	1.364075	2.029273
chtf18	chtf18	NC_007112.7	+	9199038	9227201	0.452477	0.471845	0.701943
gng13a	gng13a	NC_007112.7	-	9227080	9228007	0.000000	0.000000	0.000000
si:dkeyp-57d7.4	si:dkeyp-57d7.4	NC_007112.7	-	9230981	9231841	0.365273	0.380908	0.566660
zgc:136472	zgc:136472	NC_007112.7	-	9234928	9249957	33.979240	35.433716	52.713139
ubn1	ubn1	NC_007112.7	-	9270015	9277986	0.000000	0.000000	0.000000
uncx4.1	uncx4.1	NC_007112.7	+	9290103	9294100	0.000000	0.000000	0.000000
micall2b	micall2b	NC_007112.7	-	9460010	9486131	9.019403	10.004861	14.883781
si:ch73-12o23.1	si:ch73-12o23.1	NC_007112.7	-	9499640	9527411	40.306881	43.366978	64.515099
elfn1b	elfn1b	NC_007112.7	+	9557186	9711530	0.000000	0.000000	0.000000
ugt5b5	ugt5b5	NC_007112.7	-	9626277	9629705	6.175826	6.440181	9.580767
ugt5b4	ugt5b4	NC_007112.7	-	9630996	9652696	12.542274	13.079144	19.457253
ugt5b3	ugt5b3	NC_007112.7	-	9635978	9641845	9.184500	9.577641	14.248224
ugt5b2	ugt5b2	NC_007112.7	-	9642976	9644630	4.935960	5.147243	7.657321
ugt5b1	ugt5b1	NC_007112.7	-	9644893	9652725	2.628826	3.502235	5.210117
mad1l1	mad1l1	NC_007112.7	-	9740800	9858521	3.743238	3.903466	5.807011
pmm2	pmm2	NC_007112.7	+	9860381	9866608	9.101222	9.490798	14.119033
zgc:56409	zgc:56409	NC_007112.7	-	9873309	9885360	4.472176	4.663607	6.937838
rgs11	rgs11	NC_007112.7	+	9886942	9914635	0.470507	0.563037	0.837605
tmem8a	tmem8a	NC_007112.7	-	9916376	9941051	9.609492	10.045487	14.944218
LOC110439781	LOC110439781	NC_007112.7	+	9940379	9950811	0.000000	0.000000	0.000000
pdia2	pdia2	NC_007112.7	+	9954485	9964765	48.801243	50.890171	75.707016
si:dkeyp-75b4.8	si:dkeyp-75b4.8	NC_007112.7	+	9966249	9982188	0.000000	0.000000	0.000000
LOC101884154	LOC101884154	NC_007112.7	-	9972260	9977500	0.000000	0.000000	0.000000
LOC101884122	LOC101884122	NC_007112.7	-	9977617	9980951	0.000000	0.000000	0.000000
si:dkeyp-75b4.9	si:dkeyp-75b4.9	NC_007112.7	-	9985169	9989664	3.805100	3.967977	5.902980
