Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
rpl24	rpl24	NC_007112.7	-	6642	11878	1418.454346	1589.886353	2398.496582
cep97	cep97	NC_007112.7	+	11922	16373	1.678068	1.911610	2.883848
nfkbiz	nfkbiz	NC_007112.7	+	18648	23838	13.882352	21.179939	31.951977
eed	eed	NC_007112.7	+	27688	34330	10.437620	11.699093	17.649206
hikeshi	hikeshi	NC_007112.7	+	36734	39191	11.552601	12.948829	19.534554
tmem39a	tmem39a	NC_007112.7	-	39325	44525	9.603138	10.763757	16.238163
ildr1a	ildr1a	NC_007112.7	-	44839	49831	5.082465	5.696723	8.594054
LOC100332762	LOC100332762	NC_007112.7	-	50828	65003	1.164936	1.305728	1.969817
si:zfos-1011f11.1	si:zfos-1011f11.1	NC_007112.7	-	65705	71667	0.283067	0.524525	0.791296
zgc:163025	zgc:163025	NC_007112.7	+	109798	119138	6.773585	7.592229	11.453608
f7	f7	NC_007112.7	+	119960	125246	15.924820	17.849466	26.927637
f7i	f7i	NC_007112.7	+	127258	134079	16.105667	18.052172	27.233435
f10	f10	NC_007112.7	+	136020	142173	35.409679	39.689232	59.875027
prozb	prozb	NC_007112.7	+	144291	152006	6.653289	7.457394	11.250196
pcid2	pcid2	NC_007112.7	-	152007	157567	7.497573	8.522662	12.857256
cul4a	cul4a	NC_007112.7	+	157793	168647	18.552238	20.794430	31.370398
zgc:64072	zgc:64072	NC_007112.7	+	171765	183800	57.125362	64.029442	96.594566
grtp1a	grtp1a	NC_007112.7	-	184908	191971	5.419431	6.162026	9.296009
adprhl1	adprhl1	NC_007112.7	-	197236	206299	0.028959	0.041156	0.062087
dcun1d2b	dcun1d2b	NC_007112.7	-	208177	214921	12.413978	13.914310	20.991076
tmco3	tmco3	NC_007112.7	+	214860	226001	2.675917	2.999324	4.524768
tfdp1b	tfdp1b	NC_007112.7	+	227222	241708	6.992507	7.892195	11.906136
cenpe	cenpe	NC_007112.7	+	259991	296057	2.355935	2.650223	3.998117
tmem255b	tmem255b	NC_007112.7	+	296919	309348	0.000000	0.000000	0.000000
LOC108187164	LOC108187164	NC_007112.7	+	309401	312613	0.434109	0.486575	0.734045
gas6	gas6	NC_007112.7	-	312784	338268	10.441463	11.703402	17.655704
pros1	pros1	NC_007112.7	-	343292	354114	20.803509	23.317785	35.177120
rasa3	rasa3	NC_007112.7	-	357227	411366	4.830793	5.423030	8.181164
tpp2	tpp2	NC_007112.7	+	418866	443739	9.525278	10.728284	16.184647
LOC100149425	LOC100149425	NC_007112.7	-	443174	462291	0.000000	0.000000	0.000000
ercc5	ercc5	NC_007112.7	-	474073	494309	2.064380	2.313877	3.490706
blzf1	blzf1	NC_007112.7	+	494297	505620	9.711344	11.133111	16.795368
trmt10c	trmt10c	NC_007112.7	-	509021	513786	5.551390	6.222322	9.386971
txnl4b	txnl4b	NC_007112.7	+	513982	522317	2.736413	3.516213	5.304546
si:ch73-41e3.7	si:ch73-41e3.7	NC_007112.7	-	518853	524433	0.395732	0.493856	0.745029
mrpl16	mrpl16	NC_007112.7	+	524699	530940	19.632210	22.390682	33.778496
cenpq	cenpq	NC_007112.7	+	532766	549521	3.524763	3.950760	5.960101
LOC101885604	LOC101885604	NC_007112.7	-	550964	558826	0.714764	0.801149	1.208611
mrpl39	mrpl39	NC_007112.7	+	580671	591334	12.821862	14.371491	21.680775
